name,ra,dec,gal_l,gal_b,W1mag,W2mag,Gmag,BPmag,RPmag,log(fx),P_QSO,z_phot
2CXO J055425.4-675538,88.60598587733489,-67.92724841816002,277.974201,-30.325217,17.004,16.183,20.620204949473383,,,-13.441780601464481,0.926829268292683,1.8342451819009904
2CXO J055430.8-680942,88.6285954835576,-68.16178492146811,278.245328,-30.307916,14.145,12.691,17.457376595758436,17.688669258472444,17.089419313117983,-13.43697586315915,0.8780487804878049,1.4153549233863945
2CXO J055455.1-640714,88.72933888565876,-64.12068279897143,273.563329,-30.337218,15.558,14.677,18.52452586131096,18.74824142800045,18.13186788376808,-13.07102264802927,0.951219512195122,1.5390192563384724
2CXO J055456.8-680359,88.73701630650925,-68.06665682872384,278.133488,-30.271086,16.94,16.785,20.36568322136116,20.29403233466911,20.112801647372248,-14.84478590659015,0.6341463414634146,2.178796234288442
2CXO J055505.0-641316,88.7705293793748,-64.22121216323082,273.679878,-30.319666,15.617,14.848,20.556775285748483,20.206234914113043,19.09960146469402,-12.653277920047884,0.951219512195122,0.8835034816982064
2CXO J055524.7-675728,88.85324033441117,-67.95802917613598,278.006072,-30.231348,16.603,15.6,19.81339612037182,19.907724902580263,19.43463789434624,-13.949300411694212,0.8780487804878049,2.3957883757891323
2CXO J055536.7-640317,88.90282949119273,-64.05490620246074,273.487657,-30.261024,17.262,16.745,20.51369194044113,20.542125903837203,20.24308750957489,-14.284693812362855,0.8536585365853658,1.9445981599747193
2CXO J055537.9-675057,88.90811218582434,-67.84942323225998,277.879681,-30.214196,17.358,16.243,20.20224806616211,20.424148893636705,19.888665548751355,-13.72509256037767,0.951219512195122,1.9152584154475665
2CXO J055616.4-640324,89.06822532335838,-64.05690138073575,273.490701,-30.188684,14.468,13.064,18.13766518534565,18.309866457773207,17.739693853838443,-13.342198332449364,0.951219512195122,1.3657492636143105
2CXO J055624.6-640533,89.10244246835907,-64.09252614869274,273.532087,-30.174087,15.549,14.52,19.060384753050805,19.086044084172247,18.7195227211957,-13.466854371038234,0.902439024390244,1.5762804865085047
2CXO J055634.1-680629,89.1420516125433,-68.10821923881602,278.175789,-30.118644,15.089,14.225,17.887111048236847,18.077395421478272,17.490040292571067,-14.213624905108725,0.7560975609756098,2.8160694012714953
2CXO J055652.6-640555,89.21898604117524,-64.09863279554361,273.539803,-30.123244,16.02,14.813,19.830579213035584,20.27027621274662,19.363983832478525,-13.391627494907118,0.926829268292683,1.354820967912497
2CXO J055913.0-481331,89.80442116081923,-48.22534936108589,255.452249,-28.29366,14.786,13.569,19.706768141417506,20.12120150095844,19.047570844128607,-9999.0,0.926829268292683,1.4566414954361926
2CXO J060001.8-481703,90.00756217596154,-48.2842974409677,255.545082,-28.170862,14.887,13.595,18.075723652132034,18.253973790148734,17.69362908323765,-9999.0,0.902439024390244,1.3932854144225342
2CXO J060009.2-481814,90.038434879921,-48.30416407388691,255.571378,-28.154155,15.045,14.293,20.142026759884835,19.970953310626985,19.202154327870367,-9999.0,0.926829268292683,0.6313074622249176
2CXO J060156.9-395525,90.48742817889672,-39.92374097094849,246.454722,-26.032057,15.712,14.363,19.111529028250693,19.31756078272247,18.77693185755873,-13.688043681920968,0.951219512195122,1.4489719423693446
2CXO J060202.8-395455,90.51185275169688,-39.915228888963746,246.450835,-26.01178,16.701,15.601,20.005140265337943,20.041301498635292,19.611582562832833,-14.01608108933273,0.8292682926829268,1.5886021294413077
2CXO J060206.5-395340,90.52733692401056,-39.89453503873748,246.431911,-25.995046,15.969,15.052,20.123936088206293,20.146475963523866,19.747298852983953,-13.92251329121669,0.8292682926829268,0.987557667639806
2CXO J060224.0-395522,90.6004414168754,-39.92269951555402,246.478045,-25.947954,15.737,14.9,20.20692908569813,20.396172139079095,19.87262705118656,-13.697244404321042,0.8536585365853658,1.0358768959094882
2CXO J060228.1-400150,90.61713648023284,-40.030608684701214,246.597743,-25.962954,16.6,15.722,19.274098033028604,19.363608750452997,18.87118284422922,-13.822601552661999,0.926829268292683,2.4256628585465467
2CXO J060419.5-352214,91.081692128045,-35.37066946641173,241.756266,-24.335788,15.896,15.211,20.47437877482128,20.605126891763685,20.00527087191248,-13.698841249053823,1.0,0.9501328372011092
2CXO J060426.8-352753,91.11206857142469,-35.464904206198874,241.863117,-24.339674,13.673,12.82,18.18602018924999,18.22619802884483,17.34795912864399,-12.663589998186678,1.0,0.3417806653479506
2CXO J060447.3-352005,91.19738625703155,-35.3348692960004,241.749075,-24.235078,15.559,14.893,20.292266421352387,20.369186026723863,19.628216537487507,-13.416951899558516,1.0,0.7095446056596993
2CXO J060544.5-351934,91.4360642899585,-35.326242823891846,241.802948,-24.046468,15.305,14.496,19.890074199193,19.95014339531231,19.442182284309865,-13.167649880736636,1.0,0.7550890954045757
2CXO J060553.7-345652,91.47381154135768,-34.94804632358476,241.41779,-23.904573,15.272,14.521,18.69976903169203,18.96445017645073,18.282736152056692,-13.512640629276941,1.0,2.605581981867003
2CXO J060555.9-351521,91.48337370669458,-35.255893087961596,241.741908,-23.988747,16.203,15.136,18.77773948216438,18.93326941166878,18.456019078354835,-13.845059339760441,0.951219512195122,2.563546027045314
2CXO J060606.3-264345,91.52632304238398,-26.72940410456971,233.020081,-21.179861,16.896,15.572,19.671964941515924,19.898869928271292,19.27971594155169,-9999.0,0.975609756097561,2.134159221341369
2CXO J060609.0-353813,91.53802507974108,-35.63711555838435,242.15505,-24.058865,16.526,15.315,19.97561781472206,20.229538192634585,19.498981889972686,-13.658688866941745,1.0,1.5864103022181921
2CXO J060616.0-351747,91.56724531277052,-35.296336798838894,241.806412,-23.935367,15.977,14.885,19.800840323321346,20.07418227979374,19.22995949416828,-13.977904172951748,1.0,1.8007666554176425
2CXO J060644.9-351503,91.68730961880716,-35.25102955493932,241.791015,-23.828303,16.235,15.189,20.195914216680528,20.61361186693573,19.569782600676536,-13.645929529492868,0.975609756097561,2.4016820445151628
2CXO J060658.7-351342,91.7448599439441,-35.22840539052628,241.782754,-23.776688,17.327,16.162,20.564592653256415,20.438666895706177,20.05436823699951,-13.647181468760797,0.8536585365853658,1.9404879444254013
