name,ra,dec,gal_l,gal_b,W1mag,W2mag,Gmag,BPmag,RPmag,log(fx),P_QSO,z_phot
2CXO J220856.3+455510,332.2344219,45.91960132,95.698698,-8.184026,15.248,14.059,18.08047998,18.27934541,17.73571437,-9999.0,0.585365854,1.851707975688433
2CXO J220912.5+454018,332.3024546,45.67184349,95.591046,-8.412688,15.659,14.374,19.24471698,19.45356737,18.79186554,-9999.0,0.756097561,1.3853300794877175
2CXO J221518.9+514615,333.8288569,51.77082429,99.937988,-3.992139,16.466,15.552,19.29654654,19.19612529,19.08502799,-13.39094379,0.609756098,1.589596415456993
2CXO J222217.1+360918,335.5712284,36.15523568,92.052482,-17.619476,16.072,15.041,20.0942522,20.22315698,19.63070826,-13.31235657,0.951219512,1.3820975098288104
2CXO J222750.2+782359,336.9588801,78.39975332,115.827744,17.56007,16.019,15.451,20.09919831,20.04583392,19.69376433,-13.7015805,0.707317073,1.373539594345138
2CXO J223103.3+391702,337.7640882,39.28410044,95.360998,-15.956832,16.685,15.236,19.80896329,20.01104319,19.47557217,-13.76269283,0.756097561,1.7475074966058342
2CXO J223110.6+392425,337.7945414,39.40695244,95.44968,-15.865324,16.081,15.444,19.38471888,19.65894993,18.88216319,-13.80908983,0.829268293,2.4081744650623973
2CXO J223125.0+392456,337.8545418,39.4156602,95.495323,-15.88257,16.118,15.28,20.37735484,20.24834115,19.88350249,-13.75811966,0.926829268,0.9557944775291642
2CXO J223137.8+392218,337.9075706,39.37182902,95.507265,-15.941465,15.542,14.429,19.44001734,19.45779156,19.16301386,-14.23038145,0.853658537,1.130795245235264
2CXO J223818.0+353157,339.5750927,35.53262929,94.574253,-19.904082,15.06,14.218,19.62630093,19.5988591,19.3073231,-13.61401901,0.902439024,0.9923895406571976
2CXO J223823.0+353246,339.5959892,35.54610805,94.597151,-19.901394,15.978,14.773,19.15655893,19.3828081,18.8929001,-13.14659033,1.0,1.3534948948220973
2CXO J224228.9+524610,340.6205964,52.76946528,104.018651,-5.301216,14.423,13.813,19.06417443,18.83483869,17.68766913,-12.17526503,0.731707317,1.1290778742321246
2CXO J224231.1+445011,340.6298947,44.83647044,100.16326,-12.260674,16.491,15.148,19.67348253,19.87548262,19.30034489,-13.88543735,0.56097561,2.1658663267609777
2CXO J224417.1+394739,341.0714228,39.79439379,97.91772,-16.822183,15.659,14.507,19.44188821,19.55959576,19.06500572,-13.30710045,0.951219512,1.299286101663196
2CXO J224418.2+444504,341.0760309,44.75131924,100.404987,-12.488131,16.917,15.707,19.90698706,19.8290913,19.57361145,-13.68759705,0.512195122,2.081291610663326
2CXO J224448.4+394136,341.2016733,39.69330386,97.957346,-16.959339,16.602,15.359,20.53558641,20.46976652,20.02543613,-14.12132871,0.902439024,1.4744927143829272
2CXO J224519.8+394056,341.332668,39.68224123,98.043737,-17.018142,16.325,15.063,19.50399556,19.67077545,19.13444652,-14.31917943,0.853658537,1.551830227628295
2CXO J230205.5+551131,345.5232591,55.19197771,107.689148,-4.410575,14.999,13.945,19.12938645,18.9332945,18.59943833,-12.6089464,0.731707317,0.591855838871501
2CXO J231753.3+430711,349.4723914,43.11999893,105.340152,-16.533449,17.227,16.538,20.13407875,20.41651449,19.4437278,-13.2871453,0.634146341,2.2659150809510016
2CXO J231905.1+425249,349.7715492,42.88020283,105.460892,-16.836755,16.632,15.576,19.92683722,19.76811679,19.49459613,-13.87207395,0.853658537,1.930272278857915
2CXO J231914.6+424725,349.8114373,42.79056164,105.455219,-16.930891,17.324,17.346,20.40954406,20.34551348,19.81925401,-14.3298632,0.585365854,3.3316309605493326
2CXO J232202.1+405700,350.5092143,40.95020677,105.266538,-18.834723,15.647,14.529,19.11194762,19.2516283,18.70760014,-13.33295465,0.926829268,1.3835250801515684
2CXO J232206.6+484641,350.5278114,48.77830591,108.12714,-11.508773,17.026,16.605,20.11549845,20.09540394,19.85452096,-13.91191988,0.634146341,2.3439194973629442
2CXO J232217.6+484811,350.5735537,48.80315612,108.16475,-11.495836,15.985,15.248,19.59206205,19.97373383,19.12581759,-13.43182634,0.902439024,1.9531435867426163
2CXO J232233.8+483955,350.6408555,48.66542883,108.158932,-11.640427,15.499,14.163,19.60180601,19.91662348,19.05338502,-14.24275556,0.853658537,1.5605590285524849
2CXO J232333.0+420742,350.8876262,42.12849179,105.984667,-17.832773,15.221,14.038,19.7403593,20.21386005,18.94537176,-13.69711267,0.951219512,1.5783614470414604
2CXO J232406.4+421153,351.02683,42.19813955,106.111756,-17.803478,17.074,15.843,19.89404434,19.96150871,19.43690655,-13.50984693,0.926829268,2.2076784683933948
2CXO J232429.2+421056,351.1220206,42.1822961,106.175464,-17.842807,16.901,16.466,20.19237382,20.49485809,19.58147849,-13.94491569,0.634146341,2.423847773780316
2CXO J232544.0+423610,351.4334149,42.60290429,106.553844,-17.526829,17.146,16.139,20.14208016,20.19265111,19.78081117,-13.69506806,0.951219512,2.2834840860281926
2CXO J232601.3+423217,351.5058267,42.53815029,106.583313,-17.605871,16.471,15.337,19.539247,19.65708221,19.2136148,-13.60850222,0.926829268,1.9410034802393203
2CXO J232610.6+424524,351.54447,42.75673604,106.689164,-17.409919,14.991,14.321,20.19789846,19.83549843,18.63526364,-13.43177107,0.902439024,1.4875658817905841
2CXO J232613.2+423519,351.5551844,42.58858988,106.637151,-17.570774,16.687,15.849,19.92593416,20.11630101,19.58096093,-13.36937766,0.975609756,1.1843568981350003
2CXO J234601.1+531316,356.5048301,53.22129744,113.119766,-8.399587,16.269,15.049,19.20106952,19.11093631,18.92085672,-13.9233754,0.658536585,1.9035455058271322
2CXO J234723.8+514137,356.849392,51.69367758,112.936835,-9.930951,16.344,15.3,20.28930948,20.26775215,19.87473179,-13.64223843,0.829268293,1.1614999689598546
2CXO J235901.6+440629,359.7568725,44.1081152,113.090651,-17.759842,14.9,13.98,18.83677055,18.93926666,18.5021309,-13.02304992,1.0,0.7251387413450597
2CXO J235928.0+440317,359.8670352,44.05486065,113.160089,-17.828596,14.73,13.763,20.50845363,20.3565628,19.177856,-12.92261738,0.87804878,1.2494841727036254
2CXO J235931.4+440529,359.8809363,44.09154253,113.178438,-17.79483,14.664,13.272,18.0505439,18.30501557,17.62096266,-13.10734327,0.951219512,1.4193747180150742
2CXO J235507.3+794626,358.7808222,79.77394237,120.341044,17.186609,16.164,15.159,19.99827329,20.11776815,19.30325047,-13.39939972,0.804878049,1.4377614449434117
2CXO J235538.8+795754,358.9121254,79.96517354,120.409804,17.367694,16.623,15.366,19.82180073,19.90933281,19.46529929,-13.40390099,0.804878049,1.6481359553700725
2CXO J001230.2+503402,3.1261074702032943,50.56723412857755,116.633096,-11.827745,15.53,14.8,20.44376320277214,20.324345634933472,19.33309196543312,-12.973932352814366,0.951219512195122,1.3523879903701548
2CXO J001436.3+791750,3.651702426395161,79.29724479268481,121.15536,16.552755,17.172,16.698,20.286108054195402,20.068598710147857,20.06582043224907,-13.884422190500377,0.7317073170731707,2.237024562278271
2CXO J004203.9+520528,10.516635472415942,52.091307557379544,121.46698,-10.753783,14.329,13.099,20.101723664802552,20.35661547799301,19.123632434696198,-13.399117712254174,0.7073170731707317,1.1559497203297908
2CXO J005035.6+511615,12.6485174035152,51.27104939811061,122.797179,-11.600479,16.71,15.37,20.110528022613526,20.058616084114075,19.50924055927849,-13.127046526782975,0.8292682926829268,1.27244215158982
2CXO J010805.3+540448,17.02217074834084,54.08024200360497,125.401061,-8.71166,15.528,14.514,19.722417573257445,19.694143411651613,19.11675442193222,-13.988483991354334,0.7073170731707317,1.1273148568895683
2CXO J014231.2+443950,25.630364533480588,44.66398317328819,132.408299,-17.265774,15.762,15.135,20.68999656991196,21.362747083042144,19.875087003170968,-13.585771210748481,1.0,1.9946448293672066
2CXO J014847.3+533233,27.197134542100457,53.54277147379976,131.485627,-8.373814,16.302,15.589,20.224116796230316,20.38508508421707,21.027700851768493,-13.603056758370833,0.7073170731707317,1.2477412812390904
2CXO J015523.4+435535,28.847478005709434,43.926581869909946,134.933969,-17.449738,16.848,15.827,20.481252220821382,20.658376771690367,20.400156663020134,-13.695516652315398,0.975609756097561,1.5284246052563843
2CXO J023909.9+405441,39.79133381041936,40.91143362612814,143.966917,-17.518863,16.213,15.813,20.732292882905007,19.265317722867966,20.511520408564568,-9999.0,0.6585365853658537,1.5974735743370305
2CXO J024030.0+385222,40.12481463797656,38.872769689885395,145.128624,-19.252766,16.783,15.912,20.83959128713226,20.55789355852699,20.243062653582097,-13.742628047092921,1.0,1.5694464197742672
2CXO J025021.5+464729,42.58985340826297,46.79145178141588,143.193379,-11.348529,16.955,15.727,20.2184973106575,20.578548854839326,20.346181839773177,-13.939367695303412,0.7560975609756098,1.7319077491220805
2CXO J025349.7+510552,43.45698000287649,51.09782136895345,141.729649,-7.251844,15.979,14.769,19.768524931232452,19.866306636802673,18.959941168899537,-13.403251667565502,0.7560975609756098,1.1822506536276105
2CXO J025359.1+413211,43.49650185220361,41.53655524468854,146.276502,-15.713817,17.524,16.148,20.48513621186447,20.491222351789474,20.285040076400758,-13.848678572363609,0.951219512195122,2.0959067153614517
2CXO J025410.5+511241,43.54390356673048,51.21165749992952,141.726066,-7.125676,15.003,14.058,19.937964370319367,19.773829461891175,19.67715969462204,-12.916788747643357,0.8048780487804879,1.0237079918233554
2CXO J025419.7+414525,43.58229676367819,41.75703093241448,146.227276,-15.489158,16.881,15.842,20.63905913356209,20.628792921869277,19.918513734337807,-14.09673122692499,0.926829268292683,1.6649210718395242
2CXO J025447.3+414043,43.69711656862705,41.67872365849046,146.344065,-15.517659,17.056,15.927,20.56772295156479,20.46190947206688,19.429853306946754,-13.254907584145503,0.951219512195122,1.6167015090271837
2CXO J025950.8+364941,44.96185935672304,36.82803455254832,149.717035,-19.27689,16.201,15.491,20.542813665809632,20.449327444190978,19.905775651380537,-13.968136182192708,0.975609756097561,1.155511570780093
2CXO J025951.2+365203,44.9635896541551,36.8674929514227,149.697363,-19.242048,16.384,15.134,20.4406615707016,20.284967063844682,19.8205737246418,-13.701953569575993,0.975609756097561,1.2695297256461233
2CXO J030011.2+365312,45.04695682988552,36.88671158230638,149.748257,-19.191978,17.047,15.978,20.378019519414902,20.144668531354903,19.710742004110337,-13.432570565915254,0.926829268292683,2.0471653073972766
2CXO J030136.7+355039,45.403004142185125,35.84444205538441,150.570106,-19.946215,16.047,15.055,20.319293703771592,20.444847802532195,19.76152327555466,-13.799929713650805,0.926829268292683,1.476122314123786
2CXO J030359.2+432026,45.99697923338505,43.340764682822616,147.038034,-13.240827,16.06,15.089,20.424456043992997,20.38803236159897,20.0030836759367,-13.347992151536904,0.975609756097561,0.9564245419065277
2CXO J031152.2+413354,47.967620953243056,41.5652240645856,149.260132,-14.017052,16.256,16.114,20.458729929832458,20.793303669984816,19.270388718503,-13.619991787946564,0.6829268292682927,3.871188763291786
2CXO J031216.7+412826,48.06974386393239,41.473996982697464,149.376728,-14.054118,16.846,15.696,20.613834908409117,20.872158059558867,19.72754529164791,-13.549279245099529,0.8292682926829268,1.4981856868739556
2CXO J031254.8+415010,48.22852822575476,41.83634465014999,149.282724,-13.683927,16.124,15.171,20.63120453296089,20.46887228914833,19.822955659909248,-13.613540934570732,1.0,0.7782328233744401
2CXO J031330.0+415206,48.37512875556075,41.86837892790367,149.36043,-13.598792,17.015,15.722,20.36949374071884,20.719699597921373,19.963871917907714,-14.12293238107325,0.8048780487804879,1.69385449106407
2CXO J031346.7+413258,48.4448546237478,41.54950808258549,149.580615,-13.840936,17.14,16.098,20.649798593738556,20.82230195570755,19.935702818344115,-13.89017202194433,0.8292682926829268,1.7702825745943565
2CXO J031357.0+404035,48.487573258538134,40.6764353874266,150.090052,-14.561623,16.516,15.497,20.268205279159545,20.477921618572235,19.936771865976333,-13.107619345016355,0.975609756097561,1.1404543959454252
2CXO J031701.0+415606,49.254476676211425,41.9352735305463,149.890973,-13.190797,15.598,14.821,20.377219438201905,20.203328881767273,19.788268844488144,-13.607182681413345,0.975609756097561,0.968765269910461
2CXO J031815.8+414623,49.56602343878012,41.77321548017594,150.181521,-13.200408,15.504,14.613,20.26912529938507,20.33277508426285,19.756813538921357,-13.501865270128196,0.926829268292683,1.0377927642786333
2CXO J031837.9+400458,49.65830018998474,40.08292358461344,151.196796,-14.575401,16.639,15.517,20.35315373887062,20.667387624523162,19.38497335457802,-13.744881797068896,0.7804878048780488,2.2760100818671574
2CXO J031840.2+420151,49.66758121515596,42.03100398519999,150.101796,-12.943236,15.506,14.742,20.458327375001907,20.025291811466218,19.32416325953865,-13.377695921305207,0.902439024390244,0.6232916170229835
2CXO J031855.2+410049,49.73034161948334,41.01373673176126,150.715618,-13.768084,17.156,16.168,20.446946902519226,20.20514115368271,19.816706507022857,-13.342038428751795,0.926829268292683,2.0121851700389173
2CXO J031856.0+421645,49.73361993401136,42.279402930345015,150.004393,-12.708547,16.069,15.045,20.34744340737915,20.090611695404053,19.564965967012405,-13.829623947951918,0.926829268292683,1.046461199831802
2CXO J031916.0+411436,49.816914570602194,41.24342108543683,150.641637,-13.540402,17.168,16.409,20.511548194044114,20.500577730487823,20.437359290737152,-13.697689239149563,0.8780487804878049,1.7481997508088916
2CXO J032205.6+412319,50.52333506425839,41.3887020794563,151.01267,-13.125344,17.601,15.948,20.403408895902633,20.45322640246582,19.928159642490385,-9999.0,0.7317073170731707,2.2957006626001575
2CXO J032310.4+405503,50.79354109728655,40.91763905029736,151.457016,-13.401464,15.71,15.241,20.224905091588973,20.360057725276945,19.649328703748704,-13.61321820595535,0.8780487804878049,1.6195791406932756
2CXO J032438.5+341511,51.160674033798216,34.253251827426936,155.673673,-18.701728,16.335,15.331,20.408853228185652,20.679928281837462,19.779279087080003,-13.585110457314164,0.8780487804878049,1.1880203245744378
2CXO J032438.7+341212,51.16134811089489,34.20342570742418,155.704793,-18.741906,16.059,14.965,20.459674869138716,19.911675897903443,19.601267157867433,-13.735175357530728,0.8292682926829268,0.8564084615322709
2CXO J032517.5+422704,51.32317001260492,42.451231201682965,150.905122,-11.912043,14.89,14.299,19.796304685401918,19.229919579200743,19.37702439742279,-13.367522512242326,0.7073170731707317,1.2221185866770599
2CXO J032520.2+404207,51.334449082847186,40.70213091010059,151.929331,-13.347532,17.079,16.723,20.265901668767928,20.696424447803498,19.496589395772933,-14.287184543751888,0.7073170731707317,3.6157006490023598
2CXO J033551.6+750848,53.965023662563965,75.14667334418354,133.009159,15.595276,16.239,15.103,20.267191475524903,20.533861650875092,19.817850203647613,-13.727546217512149,0.8048780487804879,1.5226458666940723
2CXO J040948.7+304141,62.45317151039103,30.69484292273954,165.676786,-15.266307,15.269,13.847,19.13810850883484,18.710570556472778,18.70458070240784,-13.568786359478137,0.6829268292682927,1.3065356039811866
2CXO J041512.3+234811,63.80135037201149,23.80312395916069,171.726563,-19.211379,16.075,15.0,19.790338202655793,19.917366835212707,18.866781688957214,-13.97108369187556,0.6829268292682927,1.612982580016812
2CXO J042720.3+710417,66.8344085948786,71.07164111910106,138.703942,15.160927,16.381,15.585,20.354423638320924,21.111780825416567,19.803017030059813,-13.313634908100047,0.8048780487804879,1.8014058155788677
2CXO J043144.8+422027,67.9370418581994,42.34094849680525,160.342102,-3.983252,15.971,14.745,19.46461912211609,19.61856124749756,18.987001929626466,-13.715467226452544,0.7317073170731707,1.393405425796478
2CXO J043228.0+692024,68.11665707191173,69.34016670077878,140.344123,14.342095,17.084,16.212,20.32858099994278,19.662072402435303,19.36106574331665,-13.977269212093404,0.7560975609756098,1.9673666065850575
2CXO J043510.0+730722,68.79177679128549,73.12299556080252,137.493466,16.954222,16.408,15.84,20.528715392925264,19.78994043894577,20.117802696099282,-12.809667129098091,0.975609756097561,1.2889850095147495
2CXO J050136.4+222928,75.40207503255021,22.491142761075924,179.819486,-11.81303,15.532,14.377,19.3517992997818,18.970320917625425,18.950639896190644,-12.596196180051917,0.8536585365853658,0.773763822801924
2CXO J050742.0+302633,76.92500682340471,30.44266189725752,174.154609,-6.00029,16.709,15.536,19.71016818231201,20.26245438054657,19.019015260608672,-13.848668009154931,0.6585365853658537,1.870602172199863
2CXO J050800.1+302703,77.0006078494327,30.45100721287793,174.186734,-5.942873,15.34,14.353,19.692021282585145,19.462824433380128,19.314648405929564,-13.641530805095691,0.7073170731707317,1.1254191005669187
2CXO J051633.2+062134,79.13862037518845,6.359687303446337,195.776006,-17.776994,16.775,15.511,20.663634910194396,20.083044236444472,20.319615304885865,-14.080444084248962,0.926829268292683,1.3733599322950727
2CXO J052438.0+015349,81.1586015870937,1.8970306612376424,200.897066,-18.288865,16.363,15.247,20.399186248163222,20.03678156171608,19.429464272122384,-14.159324357778052,0.975609756097561,1.7035007204359047
2CXO J052604.7+013822,81.51983386340493,1.6395972549397555,201.3196,-18.100429,15.302,14.887,20.656469413520814,21.87457913753319,20.137594313259125,-13.502556187278932,0.8536585365853658,3.7046642049101606
2CXO J052610.4+014158,81.54344328672971,1.6996276723552144,201.27668,-18.050472,17.025,16.079,20.58938691075325,20.718337333820344,20.066687228260992,-13.589579294287862,0.926829268292683,1.7245970675518871
2CXO J053756.4+210554,84.48500484463995,21.098551094856003,185.760495,-5.6009,16.107,15.254,19.63125485584259,19.468367651168823,19.253493616905214,-13.497977063319611,0.6829268292682927,1.3791740761957818
2CXO J054348.3+701522,85.95170688840193,70.25622421477125,143.047662,19.98285,17.007,16.3,20.654077245176314,20.415829087049485,19.982389836435317,-13.534361495386817,0.975609756097561,1.6653791198253876
2CXO J061611.8-220354,94.04941140806136,-22.065215871310205,229.335956,-17.314831,16.04,15.232,20.79584238903904,20.737681917546272,20.20172169254017,-13.403638652621725,0.951219512195122,1.0548612769510368
2CXO J061638.3-213059,94.1597371554767,-21.516419993603332,228.849059,-17.00622,16.332,15.716,20.694124917575838,20.53506057966232,19.690087724759103,-13.757255303690208,0.951219512195122,1.3327858796584717
2CXO J062719.8-043115,96.83257049132544,-4.520885138521952,214.227657,-7.417347,16.212,14.912,19.519680282455443,19.2817760987854,19.31701089850998,-13.396673668917753,0.6829268292682927,1.5997456789394318
2CXO J062738.2-043922,96.90941829722084,-4.656250097134826,214.384329,-7.410004,15.678,14.578,19.6416525622406,19.678232389945983,19.21762478058624,-13.744419276213845,0.7804878048780488,1.1817274342036521
2CXO J062851.3-310937,97.214098580861,-31.16028527404475,239.299613,-18.111027,15.743,15.375,20.135646966259003,,,-9999.0,0.6829268292682927,1.781868624983413
2CXO J062953.5-311558,97.47307253349628,-31.266354525315386,239.488191,-17.943246,15.037,14.796,20.765404635051727,,,-14.19996447063861,0.7073170731707317,1.810684818887027
2CXO J063715.9+184103,99.31654874674496,18.684187630392685,194.680444,5.392357,14.627,13.659,19.824272476661683,19.674627681777952,18.945237893592836,-13.147508209290729,0.6829268292682927,0.7242390903937852
2CXO J064508.2+211951,101.2842600690538,21.330902776160475,193.122098,8.225915,15.567,14.543,19.668647537410735,19.964721759872436,19.34558349869728,-13.769707892361877,0.8536585365853658,1.169094104418263
2CXO J065034.4+412600,102.6435852139516,41.433492028606786,174.719307,17.41155,16.563,15.92,20.45985953145981,21.03727289094162,19.73237230682373,-13.85687767330227,0.8048780487804879,2.6292838138214822
2CXO J070242.6+250937,105.67769512218284,25.160413719084087,191.323134,13.501446,16.49,15.448,20.328520293774606,20.161070775442123,19.899220791132926,-13.831218321876925,0.975609756097561,1.6014908607258806
2CXO J070714.9-552556,106.81229480047053,-55.43215542643656,265.915409,-19.917854,16.183,15.043,20.573948200857163,19.95888279009819,20.01426240263939,-13.846492784312648,0.926829268292683,1.5687681086265146
2CXO J071613.0+053512,109.05450433034524,5.586660709877934,210.751684,8.046438,15.286,14.417,19.508614543172836,19.709030056655884,19.21807611402321,-12.979939282867502,0.902439024390244,1.1551987833283972
2CXO J072033.6+174939,110.14020931442953,17.827745458776825,199.963433,14.298604,16.556,15.626,20.677557665086745,21.579958781730653,20.18759184046936,-13.461494348816773,0.902439024390244,2.2456834733664373
2CXO J072302.1-093319,110.75887127622237,-9.555536077709744,225.039684,2.574743,16.482,15.342,19.715227676704405,20.116404191711425,19.77539203889084,-13.372148840303717,0.6585365853658537,1.6300456626114836
2CXO J074503.1+020205,116.26310387614916,2.03484927355119,217.286851,12.848173,16.678,15.833,20.744415602184297,20.810581628227233,19.837059267614364,-14.190298708077414,0.926829268292683,1.751502211476488
2CXO J075747.0-604239,119.44587513278576,-60.71102737117064,273.760114,-15.866935,15.62,14.839,20.36144118606186,19.73931118157196,19.636465624702453,-9999.0,0.7560975609756098,1.6151892201903706
2CXO J080531.3-010114,121.38068728554776,-1.0205614140368189,222.550894,15.934797,16.855,15.535,20.81222673860216,20.673862700428963,20.027381191141366,-13.760999307765893,1.0,1.2316335375552854
2CXO J080536.1-010656,121.4006473393476,-1.115656219246297,222.647621,15.906704,17.164,16.377,20.742947702896593,20.79250635656166,20.28103236173868,-13.5850272417651,1.0,1.8045394054921278
2CXO J080914.4-103500,122.31019979045516,-10.58347319321627,231.575648,11.98006,16.893,15.724,20.28451736674309,20.326791475286484,20.100947315635683,-13.832659459842493,0.951219512195122,1.8620985996060082
2CXO J081540.9-031344,123.92067368456316,-3.2289794918084476,225.851954,17.075924,16.496,15.809,20.59764099234581,20.128206188358305,19.9142201486063,-13.440710916165562,0.975609756097561,1.589079533151183
2CXO J081548.0-031230,123.94992537302916,-3.208455395972874,225.848426,17.111461,16.544,15.26,20.64773345599842,20.82467819119644,20.011320253323554,-13.865142470689685,0.951219512195122,1.5844381905780216
2CXO J081607.3-074029,124.03072851995596,-7.674862378117046,229.904924,14.930577,17.253,16.464,20.530335904808044,20.582596444065093,20.08461372727394,-13.377004824158739,0.926829268292683,1.662578591104683
2CXO J081656.1-073201,124.2339868411753,-7.533940789486226,229.886475,15.175796,15.875,14.991,20.363992835645675,20.42878490784073,19.36669136854172,-13.768176216929998,0.902439024390244,0.9772803651118056
2CXO J082853.7-065139,127.22400025958645,-6.861109014807862,230.887367,18.062457,17.121,16.151,20.64642109145546,20.808401461024285,19.79706034947872,-14.069988292954285,0.975609756097561,1.7796611283837325
2CXO J083411.5-591113,128.54793081564765,-59.187230571616595,274.862079,-11.186605,17.216,16.421,20.45048388582039,20.496381695835115,19.97625623921585,-13.780484956758647,0.7804878048780488,1.8806535746368622
2CXO J084139.6-172311,130.4151990439969,-17.386389398958553,241.842226,14.871556,16.747,15.683,20.488032298648836,20.685926460518836,20.034561612954615,-13.10277233708472,0.975609756097561,1.156234688066838
2CXO J084157.9-174020,130.4913913809753,-17.67233832889825,242.12701,14.765497,15.913,15.322,20.620328966233252,20.526414982315064,20.890139689482687,-13.615583947821817,0.951219512195122,1.6221859130936966
2CXO J090506.4-322140,136.27712141104064,-32.36127794336999,257.251576,9.7853,16.219,15.347,20.26488096379852,20.325905523010253,20.5107022905159,-13.302666786446048,0.7804878048780488,1.3976269096469418
2CXO J091118.8-645058,137.82846772352298,-64.84947411096432,282.128895,-11.301419,15.21,14.237,20.1094212298584,19.9770360987854,19.76352683075714,-12.952881384419069,0.7804878048780488,1.3392661889901318
2CXO J091251.7-650212,138.21569573504144,-65.03691181967712,282.382843,-11.3054,16.168,15.244,20.407380862758636,20.23050256974411,19.822903562372208,-13.316591809437083,0.8780487804878049,1.36100517893652
2CXO J094607.9-311408,146.53295082130063,-31.23566626882792,262.690213,16.800255,17.43,15.88,20.50903810547352,20.490609615604402,20.257958932361603,-13.794925113033807,0.902439024390244,1.7379491329648582
2CXO J094608.0-310605,146.53341505008564,-31.101692508156468,262.596368,16.899664,16.696,16.123,20.74049723422432,20.597622628414154,20.091077353084565,-13.843778768644862,0.975609756097561,1.7333137108930716
2CXO J095622.8-654234,149.09498069267693,-65.70947367805668,286.20272,-8.697429,16.116,14.691,20.416503650218964,20.663727041481017,19.869636638895035,-13.728051753092041,0.7804878048780488,1.4380500945977894
2CXO J100533.2-340035,151.388486716172,-34.009904672930034,267.829619,17.321875,16.077,15.417,20.63174252474785,20.54484424973297,19.874414741765975,-13.440149809481936,0.951219512195122,1.5177424507065895
2CXO J101804.6-462342,154.51915879141916,-46.395234115401934,277.285959,8.6993,16.592,15.518,20.180847195991515,20.210674091499328,20.5521199345932,-13.720643530000673,0.7804878048780488,1.5994879229955663
2CXO J102737.4-435305,156.9061285562359,-43.8849690370275,277.326351,11.721335,16.787,15.855,20.646837338066103,20.856038309516908,19.93364914205742,-13.504764866205495,0.902439024390244,1.509123414216291
2CXO J103157.5-351821,157.9897219712508,-35.30592637183775,273.282986,19.41226,15.598,15.152,20.554041122574805,20.3131945189724,19.35899422801304,-13.791809359836364,0.926829268292683,1.7674687228280468
2CXO J104143.8-705404,160.43237613495103,-70.90123608678464,292.647383,-10.666296,17.158,16.418,20.354143214788436,20.40410836326599,20.095921463279723,-13.563551009156857,0.902439024390244,1.9446214673221431
2CXO J104833.0-411333,162.13781774981453,-41.22591735103394,279.376725,15.957695,17.401,16.297,20.582184117903708,20.55932835664749,20.13610599525833,-14.079504896799342,0.902439024390244,1.7813273803311105
2CXO J105331.5-402357,163.3812011082855,-40.39923799331288,279.844005,17.127431,15.693,15.107,20.628360613931655,20.343265756275176,19.714477447228433,-14.21481210847223,0.926829268292683,1.6450612014714665
2CXO J105531.6-421226,163.88173103987708,-42.20729493838139,281.047371,15.685922,16.98,16.218,20.39233986467171,20.914800677856444,19.85578214752197,-13.670516033089273,0.8780487804878049,1.9254349287700996
2CXO J105542.9-421506,163.92878869131837,-42.25188613068168,281.10046,15.661638,17.112,15.837,20.642555266893385,20.92908425823784,20.172822107626914,-13.703700864218472,0.8048780487804879,1.5798899765701722
2CXO J110436.1-540055,166.15051629380628,-54.01532601917278,287.543002,5.633394,14.977,14.205,20.04120069881821,19.908655544273376,19.61884298028183,-13.298467838346205,0.7560975609756098,1.4467052527982012
2CXO J120811.0-524903,182.04589688373403,-52.81766078536427,296.330512,9.498788,16.023,15.183,20.569748912748338,20.678543128606798,20.63139612755966,-13.306883814017235,0.902439024390244,1.3735534379423908
2CXO J123326.1-481940,188.35879422901576,-48.32787493170923,299.843684,14.435895,15.189,14.567,20.637098859348296,20.295643015312194,18.950802621285437,-12.879309361226744,0.8292682926829268,1.905855343250585
2CXO J130609.8-492629,196.5407308120308,-49.44148905233299,305.391198,13.359934,15.352,14.672,20.456030959234237,,,-13.779425951344562,0.7317073170731707,1.6623032454458369
2CXO J131541.7-552209,198.92384737094187,-55.369267969510595,306.402311,7.338944,15.587,14.718,19.73742690293121,,,-13.224084180562356,0.7073170731707317,1.4025181217928675
2CXO J132304.0-450430,200.76695282562343,-45.07516366311202,308.776549,17.437338,17.216,16.229,20.66900368227482,21.099467644536972,20.28855517454815,-14.022237130806541,0.8292682926829268,1.732274686827435
2CXO J132519.7-424922,201.33209166283075,-42.82312346846444,309.519511,19.614714,16.429,15.534,20.643316604875565,20.81890342370224,20.054439019560814,-13.347443775564775,0.8536585365853658,1.3258295574799732
2CXO J132549.9-425607,201.45826966286737,-42.93536449377583,309.599965,19.49062,15.325,16.156,20.70828034828377,21.990358134353638,19.571204106681822,-9999.0,0.6585365853658537,3.990849095116078
2CXO J132625.8-431124,201.60760094450168,-43.190095114568166,309.676021,19.222959,16.668,15.683,20.460287119991303,20.396346352577208,20.069416996681213,-13.53861354750503,0.975609756097561,1.5182793161350796
2CXO J133939.6-471151,204.9151604407225,-47.19750184718854,311.375869,14.882084,16.625,15.989,20.545962199907304,20.35920518873787,20.37413411453152,-13.5600680761842,0.926829268292683,1.7751489102321432
2CXO J134525.9-512631,206.3579896066813,-51.441950172196606,311.442216,10.535407,16.458,15.434,20.02160271068573,,19.12464895204544,-12.987369125243887,0.6829268292682927,1.4268801314499446
